time,battery_percentage
2023-06-27 02:11:25.883700,52
2023-06-27 02:11:26.884695,52
2023-06-27 02:11:27.885711,52
2023-06-27 02:11:28.886331,52
2023-06-27 02:11:29.887425,52
2023-06-27 02:11:30.887882,53
2023-06-27 02:11:31.888392,53
2023-06-27 02:11:32.889158,53
2023-06-27 02:11:33.889719,53
2023-06-27 02:11:34.891042,53
2023-06-27 02:11:35.891942,53
2023-06-27 02:11:36.893419,53
2023-06-27 02:11:37.903702,53
2023-06-27 02:11:38.904461,53
2023-06-27 02:11:39.905571,53
2023-06-27 02:11:40.909780,53
2023-06-27 02:11:41.911413,53
2023-06-27 02:11:42.913642,53
2023-06-27 02:11:43.916351,53
2023-06-27 02:11:44.917000,53
2023-06-27 02:11:45.917673,53
2023-06-27 02:11:46.919214,53
2023-06-27 02:11:47.919488,53
2023-06-27 02:11:48.920820,53
2023-06-27 02:11:49.921293,53
2023-06-27 02:11:50.922601,53
2023-06-27 02:11:51.923857,53
2023-06-27 02:11:52.932799,53
2023-06-27 02:11:53.934839,53
2023-06-27 02:11:54.935789,53
2023-06-27 02:11:55.936686,52
2023-06-27 02:11:56.937662,52
2023-06-27 02:11:57.937951,52
2023-06-27 02:11:58.939464,52
2023-06-27 02:11:59.940444,52
2023-06-27 02:12:00.940711,52
2023-06-27 02:12:01.941225,52
2023-06-27 02:12:02.946911,52
2023-06-27 02:12:03.947209,52
2023-06-27 02:12:04.947791,52
2023-06-27 02:12:05.948640,52
2023-06-27 02:12:06.949545,52
2023-06-27 02:12:07.950307,52
2023-06-27 02:12:08.951429,52
2023-06-27 02:12:09.951967,52
2023-06-27 02:12:10.954684,52
2023-06-27 02:12:11.957601,52
2023-06-27 02:12:12.957956,52
2023-06-27 02:12:13.959257,52
2023-06-27 02:12:14.962588,52
2023-06-27 02:12:15.963775,52
2023-06-27 02:12:16.964520,52
2023-06-27 02:12:17.965425,52
2023-06-27 02:12:18.966727,52
2023-06-27 02:12:19.967605,52
2023-06-27 02:12:20.969616,52
2023-06-27 02:12:21.974236,52
2023-06-27 02:12:22.975221,51
2023-06-27 02:12:23.976751,51
2023-06-27 02:12:24.981699,51
2023-06-27 02:12:25.983358,51
2023-06-27 02:12:26.984525,51
2023-06-27 02:12:27.987658,51
2023-06-27 02:12:28.988353,51
2023-06-27 02:12:29.991386,51
2023-06-27 02:12:30.992403,51
2023-06-27 02:12:31.994285,51
2023-06-27 02:12:32.996795,51
2023-06-27 02:12:33.997702,51
2023-06-27 02:12:35.004182,51
2023-06-27 02:12:36.012608,51
2023-06-27 02:12:37.013190,51
2023-06-27 02:12:38.018914,51
2023-06-27 02:12:39.019407,51
2023-06-27 02:12:40.020078,51
2023-06-27 02:12:41.021954,51
2023-06-27 02:12:42.023386,51
2023-06-27 02:12:43.024309,51
2023-06-27 02:12:44.024827,51
2023-06-27 02:12:45.026255,51
2023-06-27 02:12:46.027017,51
2023-06-27 02:12:47.027471,51
2023-06-27 02:12:48.027715,50
2023-06-27 02:12:49.028690,50
2023-06-27 02:12:50.029658,50
2023-06-27 02:12:51.030319,50
2023-06-27 02:12:52.031544,50
2023-06-27 02:12:53.032474,50
2023-06-27 02:12:54.033148,50
2023-06-27 02:12:55.034524,50
2023-06-27 02:12:56.038694,50
2023-06-27 02:12:57.039751,50
2023-06-27 02:12:58.041444,50
2023-06-27 02:12:59.042619,50
2023-06-27 02:13:00.042915,50
2023-06-27 02:13:01.044320,50
2023-06-27 02:13:02.047701,50
2023-06-27 02:13:03.048342,50
2023-06-27 02:13:04.049386,50
2023-06-27 02:13:05.050576,50
2023-06-27 02:13:06.052414,50
2023-06-27 02:13:07.053816,50
2023-06-27 02:13:08.061597,50
2023-06-27 02:13:09.064831,50
2023-06-27 02:13:10.070067,50
2023-06-27 02:13:11.074774,50
2023-06-27 02:13:12.075939,50
2023-06-27 02:13:13.076269,50
2023-06-27 02:13:14.076910,50
2023-06-27 02:13:15.079897,49
2023-06-27 02:13:16.080560,49
2023-06-27 02:13:17.081592,49
2023-06-27 02:13:18.082764,49
2023-06-27 02:13:19.090017,49
2023-06-27 02:13:20.090793,49
2023-06-27 02:13:21.092895,49
2023-06-27 02:13:22.094115,49
2023-06-27 02:13:23.095984,49
2023-06-27 02:13:24.097320,49
2023-06-27 02:13:25.104702,49
2023-06-27 02:13:26.115473,49
2023-06-27 02:13:27.116861,49
2023-06-27 02:13:28.118304,49
2023-06-27 02:13:29.119968,49
2023-06-27 02:13:30.121309,49
2023-06-27 02:13:31.122408,49
2023-06-27 02:13:32.124709,49
2023-06-27 02:13:33.126060,49
2023-06-27 02:13:34.126423,49
2023-06-27 02:13:35.133828,49
2023-06-27 02:13:36.138168,49
2023-06-27 02:13:37.140355,49
2023-06-27 02:13:38.144176,49
2023-06-27 02:13:39.145415,49
