time,battery_percentage
2023-06-28 10:50:23.575230,58
2023-06-28 10:50:24.577852,58
2023-06-28 10:50:25.578803,58
2023-06-28 10:50:26.580774,58
2023-06-28 10:50:27.581103,58
2023-06-28 10:50:28.583419,58
2023-06-28 10:50:29.584219,58
2023-06-28 10:50:30.588143,58
2023-06-28 10:50:31.588982,58
2023-06-28 10:50:32.589979,58
2023-06-28 10:50:33.591797,58
2023-06-28 10:50:34.594195,58
2023-06-28 10:50:35.596577,59
2023-06-28 10:50:36.596968,59
2023-06-28 10:50:37.597452,59
2023-06-28 10:50:38.597862,59
2023-06-28 10:50:39.598289,59
2023-06-28 10:50:40.598727,59
2023-06-28 10:50:41.599150,59
2023-06-28 10:50:42.599922,59
2023-06-28 10:50:43.602835,59
2023-06-28 10:50:44.603357,59
2023-06-28 10:50:45.603790,59
2023-06-28 10:50:46.604016,59
2023-06-28 10:50:47.604390,59
2023-06-28 10:50:48.604713,59
2023-06-28 10:50:49.606575,59
2023-06-28 10:50:50.607059,59
2023-06-28 10:50:51.608762,59
2023-06-28 10:50:52.609895,59
2023-06-28 10:50:53.611170,59
2023-06-28 10:50:54.611743,59
2023-06-28 10:50:55.612784,59
2023-06-28 10:50:56.613109,59
2023-06-28 10:50:57.614925,59
2023-06-28 10:50:58.615306,59
2023-06-28 10:50:59.615659,59
2023-06-28 10:51:00.616420,59
2023-06-28 10:51:01.616853,59
2023-06-28 10:51:02.618214,59
2023-06-28 10:51:03.618628,59
2023-06-28 10:51:04.620461,59
2023-06-28 10:51:05.620722,59
2023-06-28 10:51:06.620942,59
2023-06-28 10:51:07.621139,59
2023-06-28 10:51:08.621653,59
2023-06-28 10:51:09.621922,59
2023-06-28 10:51:10.622588,59
2023-06-28 10:51:11.623157,59
2023-06-28 10:51:12.623956,59
2023-06-28 10:51:13.624293,59
2023-06-28 10:51:14.625316,59
2023-06-28 10:51:15.630915,59
2023-06-28 10:51:16.631855,59
2023-06-28 10:51:17.632861,59
2023-06-28 10:51:18.634286,59
2023-06-28 10:51:19.634653,59
2023-06-28 10:51:20.636816,60
2023-06-28 10:51:21.637543,60
2023-06-28 10:51:22.637861,60
2023-06-28 10:51:23.638694,60
2023-06-28 10:51:24.640447,60
2023-06-28 10:51:25.642817,60
2023-06-28 10:51:26.643251,60
2023-06-28 10:51:27.644717,60
2023-06-28 10:51:28.645243,60
2023-06-28 10:51:29.647797,60
2023-06-28 10:51:30.648432,60
2023-06-28 10:51:31.650471,60
2023-06-28 10:51:32.651592,60
2023-06-28 10:51:33.652750,60
2023-06-28 10:51:34.653182,60
2023-06-28 10:51:35.653881,60
2023-06-28 10:51:36.654493,60
2023-06-28 10:51:37.654911,60
2023-06-28 10:51:38.655441,60
2023-06-28 10:51:39.656084,60
2023-06-28 10:51:40.656404,60
2023-06-28 10:51:41.656698,60
2023-06-28 10:51:42.657022,60
2023-06-28 10:51:43.657685,60
2023-06-28 10:51:44.658897,60
2023-06-28 10:51:45.663014,60
2023-06-28 10:51:46.664103,60
2023-06-28 10:51:47.664748,60
2023-06-28 10:51:48.665256,60
2023-06-28 10:51:49.665791,60
2023-06-28 10:51:50.666083,60
2023-06-28 10:51:51.669526,60
2023-06-28 10:51:52.678718,60
2023-06-28 10:51:53.679161,60
2023-06-28 10:51:54.686703,60
2023-06-28 10:51:55.687294,60
2023-06-28 10:51:56.690933,60
2023-06-28 10:51:57.691520,60
2023-06-28 10:51:58.691946,60
2023-06-28 10:51:59.692703,60
2023-06-28 10:52:00.693261,60
2023-06-28 10:52:01.693787,60
2023-06-28 10:52:02.694674,60
2023-06-28 10:52:03.695255,61
2023-06-28 10:52:04.695808,61
2023-06-28 10:52:05.696361,61
2023-06-28 10:52:06.696793,61
2023-06-28 10:52:07.697443,61
2023-06-28 10:52:08.697866,61
2023-06-28 10:52:09.698484,61
2023-06-28 10:52:10.698918,61
2023-06-28 10:52:11.699479,61
2023-06-28 10:52:12.699834,61
2023-06-28 10:52:13.700263,61
