time,battery_percentage
2023-05-31 08:35:17.916669,89
2023-05-31 08:35:18.917917,89
2023-05-31 08:35:19.919333,89
2023-05-31 08:35:20.919654,89
2023-05-31 08:35:21.920571,89
2023-05-31 08:35:22.921274,89
2023-05-31 08:35:23.921782,89
2023-05-31 08:35:24.922237,89
2023-05-31 08:35:25.922913,89
2023-05-31 08:35:26.923458,89
2023-05-31 08:35:27.924294,89
2023-05-31 08:35:28.925593,89
2023-05-31 08:35:29.927278,89
2023-05-31 08:35:30.928225,89
2023-05-31 08:35:31.928656,89
2023-05-31 08:35:32.929521,89
2023-05-31 08:35:33.930088,89
2023-05-31 08:35:34.931434,89
2023-05-31 08:35:35.932879,89
2023-05-31 08:35:36.933525,89
2023-05-31 08:35:37.935459,89
2023-05-31 08:35:38.936447,89
2023-05-31 08:35:39.937230,88
2023-05-31 08:35:40.937822,88
2023-05-31 08:35:41.938975,88
2023-05-31 08:35:42.939547,88
2023-05-31 08:35:43.940320,88
2023-05-31 08:35:44.940804,88
2023-05-31 08:35:45.941629,88
2023-05-31 08:35:46.943517,88
2023-05-31 08:35:47.945323,88
2023-05-31 08:35:48.945977,88
2023-05-31 08:35:49.946268,88
2023-05-31 08:35:50.946828,88
2023-05-31 08:35:51.947282,88
2023-05-31 08:35:52.947816,88
2023-05-31 08:35:53.948060,88
2023-05-31 08:35:54.948755,88
2023-05-31 08:35:55.948942,88
2023-05-31 08:35:56.950223,88
2023-05-31 08:35:57.951441,88
2023-05-31 08:35:58.951723,88
2023-05-31 08:35:59.953116,88
2023-05-31 08:36:00.954771,88
2023-05-31 08:36:01.955985,88
2023-05-31 08:36:02.957394,88
2023-05-31 08:36:03.958484,88
2023-05-31 08:36:04.960168,88
2023-05-31 08:36:05.961578,88
2023-05-31 08:36:06.962417,88
2023-05-31 08:36:07.963167,87
2023-05-31 08:36:08.963868,87
2023-05-31 08:36:09.964345,87
2023-05-31 08:36:10.964844,87
2023-05-31 08:36:11.965327,87
2023-05-31 08:36:12.966192,87
2023-05-31 08:36:13.966854,87
2023-05-31 08:36:14.967213,87
2023-05-31 08:36:15.968204,87
2023-05-31 08:36:16.969586,87
2023-05-31 08:36:17.969852,87
2023-05-31 08:36:18.979240,87
2023-05-31 08:36:19.980097,87
