time,battery_percentage
2023-06-26 08:57:34.764726,26
2023-06-26 08:57:35.766140,26
2023-06-26 08:57:36.767255,26
2023-06-26 08:57:37.767491,26
2023-06-26 08:57:38.767870,26
2023-06-26 08:57:39.770317,26
2023-06-26 08:57:40.773658,26
2023-06-26 08:57:41.784747,26
2023-06-26 08:57:42.787669,26
2023-06-26 08:57:43.789396,26
2023-06-26 08:57:44.798740,26
2023-06-26 08:57:45.807551,26
2023-06-26 08:57:46.808163,26
2023-06-26 08:57:47.809198,26
2023-06-26 08:57:48.812368,25
2023-06-26 08:57:49.812919,25
2023-06-26 08:57:50.814183,25
2023-06-26 08:57:51.821980,25
2023-06-26 08:57:52.824981,25
2023-06-26 08:57:53.826399,25
2023-06-26 08:57:54.833304,25
2023-06-26 08:57:55.834954,25
2023-06-26 08:57:56.838775,25
2023-06-26 08:57:57.839544,25
2023-06-26 08:57:58.845158,25
2023-06-26 08:57:59.848926,25
2023-06-26 08:58:00.850474,25
2023-06-26 08:58:01.852238,25
2023-06-26 08:58:02.853499,25
2023-06-26 08:58:03.854231,25
2023-06-26 08:58:04.867117,25
2023-06-26 08:58:05.868922,25
2023-06-26 08:58:06.870633,25
2023-06-26 08:58:07.871466,25
2023-06-26 08:58:08.879011,25
2023-06-26 08:58:09.881466,25
2023-06-26 08:58:10.890198,25
2023-06-26 08:58:11.898751,25
2023-06-26 08:58:12.899741,25
2023-06-26 08:58:13.900331,25
2023-06-26 08:58:14.904553,25
2023-06-26 08:58:15.905436,25
2023-06-26 08:58:16.906400,25
2023-06-26 08:58:17.907023,25
2023-06-26 08:58:18.908980,25
2023-06-26 08:58:19.910176,25
2023-06-26 08:58:20.911875,25
2023-06-26 08:58:21.915481,25
2023-06-26 08:58:22.917083,25
2023-06-26 08:58:23.917524,24
2023-06-26 08:58:24.918188,24
2023-06-26 08:58:25.918461,24
2023-06-26 08:58:26.919297,24
2023-06-26 08:58:27.920081,24
2023-06-26 08:58:28.920454,24
2023-06-26 08:58:29.923205,24
2023-06-26 08:58:30.924746,24
2023-06-26 08:58:31.925253,24
2023-06-26 08:58:32.927957,24
2023-06-26 08:58:33.930298,24
2023-06-26 08:58:34.932469,24
2023-06-26 08:58:35.933529,24
2023-06-26 08:58:36.934218,24
2023-06-26 08:58:37.935258,24
2023-06-26 08:58:38.940322,24
2023-06-26 08:58:39.941344,24
2023-06-26 08:58:40.943503,24
2023-06-26 08:58:41.944597,24
2023-06-26 08:58:42.947056,24
2023-06-26 08:58:43.949324,24
2023-06-26 08:58:44.950247,24
2023-06-26 08:58:45.952975,24
2023-06-26 08:58:46.953388,24
2023-06-26 08:58:47.953741,24
2023-06-26 08:58:48.954896,24
2023-06-26 08:58:49.955385,24
2023-06-26 08:58:50.956587,24
2023-06-26 08:58:51.961691,24
2023-06-26 08:58:52.962093,24
2023-06-26 08:58:53.962350,24
2023-06-26 08:58:54.963337,24
2023-06-26 08:58:55.963910,24
2023-06-26 08:58:56.965275,24
2023-06-26 08:58:57.968020,24
2023-06-26 08:58:58.969037,23
2023-06-26 08:58:59.969380,23
2023-06-26 08:59:00.970325,23
2023-06-26 08:59:01.972753,23
2023-06-26 08:59:02.973090,23
2023-06-26 08:59:03.978849,23
2023-06-26 08:59:04.979385,23
