time,battery_percentage
2023-06-25 14:15:22.275014,97
2023-06-25 14:15:23.275533,97
2023-06-25 14:15:24.275899,97
2023-06-25 14:15:25.276329,97
2023-06-25 14:15:26.276778,97
2023-06-25 14:15:27.277174,97
2023-06-25 14:15:28.277622,97
2023-06-25 14:15:29.278378,97
2023-06-25 14:15:30.279017,97
2023-06-25 14:15:31.279692,97
2023-06-25 14:15:32.280458,97
2023-06-25 14:15:33.281077,97
2023-06-25 14:15:34.281632,97
2023-06-25 14:15:35.282298,97
2023-06-25 14:15:36.282869,97
2023-06-25 14:15:37.283435,97
2023-06-25 14:15:38.284193,97
2023-06-25 14:15:39.284554,97
2023-06-25 14:15:40.285228,97
2023-06-25 14:15:41.285720,97
2023-06-25 14:15:42.286221,97
2023-06-25 14:15:43.286712,97
2023-06-25 14:15:44.287080,97
2023-06-25 14:15:45.287554,97
2023-06-25 14:15:46.287917,97
2023-06-25 14:15:47.288711,97
2023-06-25 14:15:48.289426,97
2023-06-25 14:15:49.290037,97
2023-06-25 14:15:50.290638,97
2023-06-25 14:15:51.291365,97
2023-06-25 14:15:52.292386,97
2023-06-25 14:15:53.293337,97
2023-06-25 14:15:54.293687,97
2023-06-25 14:15:55.294176,97
2023-06-25 14:15:56.294708,97
2023-06-25 14:15:57.295245,97
2023-06-25 14:15:58.295485,97
2023-06-25 14:15:59.296017,97
2023-06-25 14:16:00.296442,97
2023-06-25 14:16:01.297424,97
2023-06-25 14:16:02.298042,97
2023-06-25 14:16:03.298907,97
2023-06-25 14:16:04.299367,97
2023-06-25 14:16:05.299732,97
2023-06-25 14:16:06.300397,97
2023-06-25 14:16:07.301030,97
2023-06-25 14:16:08.301583,97
2023-06-25 14:16:09.302144,97
2023-06-25 14:16:10.302368,97
2023-06-25 14:16:11.302985,97
2023-06-25 14:16:12.303520,97
2023-06-25 14:16:13.304040,97
2023-06-25 14:16:14.304354,97
2023-06-25 14:16:15.304787,97
2023-06-25 14:16:16.305515,97
2023-06-25 14:16:17.306183,97
2023-06-25 14:16:18.307057,97
2023-06-25 14:16:19.307462,97
2023-06-25 14:16:20.307871,97
2023-06-25 14:16:21.308556,97
2023-06-25 14:16:22.309364,97
2023-06-25 14:16:23.309960,97
2023-06-25 14:16:24.310669,97
2023-06-25 14:16:25.311286,97
2023-06-25 14:16:26.311615,97
2023-06-25 14:16:27.311935,97
2023-06-25 14:16:28.312323,97
2023-06-25 14:16:29.312713,97
2023-06-25 14:16:30.313479,97
2023-06-25 14:16:31.313975,97
2023-06-25 14:16:32.314615,97
2023-06-25 14:16:33.315473,97
2023-06-25 14:16:34.316205,97
2023-06-25 14:16:35.316884,97
2023-06-25 14:16:36.317704,97
2023-06-25 14:16:37.318124,97
2023-06-25 14:16:38.318486,97
2023-06-25 14:16:39.319060,97
2023-06-25 14:16:40.320176,97
2023-06-25 14:16:41.320520,97
2023-06-25 14:16:42.321302,97
2023-06-25 14:16:43.321545,97
2023-06-25 14:16:44.322786,97
2023-06-25 14:16:45.323317,97
2023-06-25 14:16:46.323748,97
2023-06-25 14:16:47.324596,97
2023-06-25 14:16:48.325553,97
2023-06-25 14:16:49.326433,97
2023-06-25 14:16:50.327188,97
2023-06-25 14:16:51.327864,97
2023-06-25 14:16:52.328413,97
2023-06-25 14:16:53.329127,97
2023-06-25 14:16:54.329690,97
2023-06-25 14:16:55.330421,97
2023-06-25 14:16:56.330876,97
2023-06-25 14:16:57.331335,97
2023-06-25 14:16:58.331806,97
2023-06-25 14:16:59.332466,97
2023-06-25 14:17:00.333170,97
2023-06-25 14:17:01.333790,97
2023-06-25 14:17:02.334265,97
2023-06-25 14:17:03.334887,97
2023-06-25 14:17:04.335437,97
2023-06-25 14:17:05.336337,97
2023-06-25 14:17:06.336841,97
2023-06-25 14:17:07.337449,97
2023-06-25 14:17:08.338282,97
2023-06-25 14:17:09.338838,97
2023-06-25 14:17:10.339382,97
2023-06-25 14:17:11.342249,97
2023-06-25 14:17:12.342966,97
2023-06-25 14:17:13.343411,97
2023-06-25 14:17:14.344108,97
2023-06-25 14:17:15.344493,97
2023-06-25 14:17:16.344961,97
2023-06-25 14:17:17.345346,97
2023-06-25 14:17:18.345794,97
2023-06-25 14:17:19.346190,97
2023-06-25 14:17:20.346775,97
2023-06-25 14:17:21.347277,97
2023-06-25 14:17:22.348055,97
2023-06-25 14:17:23.348885,97
2023-06-25 14:17:24.349810,97
2023-06-25 14:17:25.350466,97
2023-06-25 14:17:26.350935,97
2023-06-25 14:17:27.351252,97
2023-06-25 14:17:28.351731,97
2023-06-25 14:17:29.359199,97
2023-06-25 14:17:30.359807,97
2023-06-25 14:17:31.360342,97
2023-06-25 14:17:32.360920,96
2023-06-25 14:17:33.361558,96
2023-06-25 14:17:34.362005,96
2023-06-25 14:17:35.362561,96
2023-06-25 14:17:36.363295,96
2023-06-25 14:17:37.363750,96
2023-06-25 14:17:38.364190,96
2023-06-25 14:17:39.364597,96
2023-06-25 14:17:40.365216,96
2023-06-25 14:17:41.366117,96
2023-06-25 14:17:42.366393,96
2023-06-25 14:17:43.367039,96
2023-06-25 14:17:44.367857,96
2023-06-25 14:17:45.368278,96
2023-06-25 14:17:46.369137,96
2023-06-25 14:17:47.375794,96
2023-06-25 14:17:48.376273,96
2023-06-25 14:17:49.376798,96
2023-06-25 14:17:50.377356,96
2023-06-25 14:17:51.378035,96
2023-06-25 14:17:52.378600,96
2023-06-25 14:17:53.378963,96
2023-06-25 14:17:54.379336,96
2023-06-25 14:17:55.379627,96
2023-06-25 14:17:56.380334,96
2023-06-25 14:17:57.380964,96
2023-06-25 14:17:58.381528,96
2023-06-25 14:17:59.382794,96
2023-06-25 14:18:00.383531,96
2023-06-25 14:18:01.384627,96
2023-06-25 14:18:02.385429,96
2023-06-25 14:18:03.386078,96
2023-06-25 14:18:04.386694,96
2023-06-25 14:18:05.387277,96
2023-06-25 14:18:06.387756,96
2023-06-25 14:18:07.388512,96
2023-06-25 14:18:08.389318,96
2023-06-25 14:18:09.390062,96
2023-06-25 14:18:10.390500,96
2023-06-25 14:18:11.391212,96
2023-06-25 14:18:12.391693,96
2023-06-25 14:18:13.392151,96
2023-06-25 14:18:14.392377,96
2023-06-25 14:18:15.392945,96
2023-06-25 14:18:16.393583,96
2023-06-25 14:18:17.394245,96
2023-06-25 14:18:18.394678,96
2023-06-25 14:18:19.394967,96
2023-06-25 14:18:20.395312,96
2023-06-25 14:18:21.395925,96
2023-06-25 14:18:22.396282,96
2023-06-25 14:18:23.396890,96
2023-06-25 14:18:24.397344,96
2023-06-25 14:18:25.397791,96
2023-06-25 14:18:26.398238,96
2023-06-25 14:18:27.399094,96
2023-06-25 14:18:28.399930,96
2023-06-25 14:18:29.400379,96
2023-06-25 14:18:30.401077,96
2023-06-25 14:18:31.401714,96
2023-06-25 14:18:32.402233,96
2023-06-25 14:18:33.403146,96
2023-06-25 14:18:34.403762,96
2023-06-25 14:18:35.404574,96
2023-06-25 14:18:36.404968,96
2023-06-25 14:18:37.405400,96
2023-06-25 14:18:38.405720,96
2023-06-25 14:18:39.406376,96
2023-06-25 14:18:40.406830,96
2023-06-25 14:18:41.407698,96
2023-06-25 14:18:42.408032,96
2023-06-25 14:18:43.408840,96
2023-06-25 14:18:44.409521,96
2023-06-25 14:18:45.410062,96
2023-06-25 14:18:46.410409,96
2023-06-25 14:18:47.411013,96
2023-06-25 14:18:48.411740,96
2023-06-25 14:18:49.412383,96
2023-06-25 14:18:50.412899,96
2023-06-25 14:18:51.413368,96
2023-06-25 14:18:52.413789,96
2023-06-25 14:18:53.414154,96
2023-06-25 14:18:54.414720,96
2023-06-25 14:18:55.415172,96
2023-06-25 14:18:56.415734,96
2023-06-25 14:18:57.416481,96
2023-06-25 14:18:58.416906,96
2023-06-25 14:18:59.417490,96
2023-06-25 14:19:00.418199,96
2023-06-25 14:19:01.418857,96
2023-06-25 14:19:02.419341,96
2023-06-25 14:19:03.419821,96
2023-06-25 14:19:04.420385,96
2023-06-25 14:19:05.420749,96
2023-06-25 14:19:06.421369,96
2023-06-25 14:19:07.421707,96
2023-06-25 14:19:08.422222,96
2023-06-25 14:19:09.422713,96
2023-06-25 14:19:10.423087,96
2023-06-25 14:19:11.423801,96
2023-06-25 14:19:12.424186,96
2023-06-25 14:19:13.424971,96
2023-06-25 14:19:14.425839,96
2023-06-25 14:19:15.426927,96
2023-06-25 14:19:16.427567,96
2023-06-25 14:19:17.428422,96
2023-06-25 14:19:18.428951,96
2023-06-25 14:19:19.429316,96
2023-06-25 14:19:20.429743,96
2023-06-25 14:19:21.430067,96
2023-06-25 14:19:22.430550,96
2023-06-25 14:19:23.430899,96
2023-06-25 14:19:24.431552,96
2023-06-25 14:19:25.432070,96
2023-06-25 14:19:26.432749,96
2023-06-25 14:19:27.433607,96
2023-06-25 14:19:28.434317,96
2023-06-25 14:19:29.435174,96
2023-06-25 14:19:30.435792,96
2023-06-25 14:19:31.436339,96
2023-06-25 14:19:32.436816,96
2023-06-25 14:19:33.437237,96
2023-06-25 14:19:34.438098,96
2023-06-25 14:19:35.438771,96
2023-06-25 14:19:36.439270,96
2023-06-25 14:19:37.439911,96
2023-06-25 14:19:38.440560,96
2023-06-25 14:19:39.441172,96
2023-06-25 14:19:40.441985,96
2023-06-25 14:19:41.442655,96
2023-06-25 14:19:42.443246,96
2023-06-25 14:19:43.444049,96
2023-06-25 14:19:44.444671,96
2023-06-25 14:19:45.445505,96
2023-06-25 14:19:46.446381,96
2023-06-25 14:19:47.446797,96
2023-06-25 14:19:48.447637,96
2023-06-25 14:19:49.448154,96
2023-06-25 14:19:50.448795,96
2023-06-25 14:19:51.449335,96
2023-06-25 14:19:52.449891,96
2023-06-25 14:19:53.450546,96
2023-06-25 14:19:54.451267,96
2023-06-25 14:19:55.451823,96
2023-06-25 14:19:56.452450,96
2023-06-25 14:19:57.453241,96
2023-06-25 14:19:58.453528,96
2023-06-25 14:19:59.454043,96
2023-06-25 14:20:00.454596,96
2023-06-25 14:20:01.455382,96
2023-06-25 14:20:02.455677,96
2023-06-25 14:20:03.456080,96
2023-06-25 14:20:04.456823,96
2023-06-25 14:20:05.457266,96
2023-06-25 14:20:06.458062,96
2023-06-25 14:20:07.458771,95
2023-06-25 14:20:08.459431,95
2023-06-25 14:20:09.460151,95
2023-06-25 14:20:10.461043,95
2023-06-25 14:20:11.461748,95
2023-06-25 14:20:12.462472,95
2023-06-25 14:20:13.463112,95
2023-06-25 14:20:14.463632,95
2023-06-25 14:20:15.464058,95
2023-06-25 14:20:16.464606,95
2023-06-25 14:20:17.465227,95
2023-06-25 14:20:18.465876,95
2023-06-25 14:20:19.466493,95
2023-06-25 14:20:20.466719,95
2023-06-25 14:20:21.467170,95
2023-06-25 14:20:22.467679,95
2023-06-25 14:20:23.468170,95
2023-06-25 14:20:24.468530,95
2023-06-25 14:20:25.469248,95
2023-06-25 14:20:26.470041,95
2023-06-25 14:20:27.470735,95
2023-06-25 14:20:28.471464,95
2023-06-25 14:20:29.472266,95
2023-06-25 14:20:30.473322,95
2023-06-25 14:20:31.474165,95
2023-06-25 14:20:32.474664,95
2023-06-25 14:20:33.475208,95
2023-06-25 14:20:34.475799,95
2023-06-25 14:20:35.476675,95
2023-06-25 14:20:36.477423,95
2023-06-25 14:20:37.478009,95
2023-06-25 14:20:38.478623,95
2023-06-25 14:20:39.479477,95
2023-06-25 14:20:40.479852,95
2023-06-25 14:20:41.480693,95
2023-06-25 14:20:42.481120,95
2023-06-25 14:20:43.481777,95
2023-06-25 14:20:44.482584,95
2023-06-25 14:20:45.483320,95
2023-06-25 14:20:46.483922,95
2023-06-25 14:20:47.484600,95
2023-06-25 14:20:48.484778,95
2023-06-25 14:20:49.485570,95
2023-06-25 14:20:50.486396,95
2023-06-25 14:20:51.487181,95
2023-06-25 14:20:52.487679,95
2023-06-25 14:20:53.488345,95
2023-06-25 14:20:54.488849,95
2023-06-25 14:20:55.489293,95
2023-06-25 14:20:56.490034,95
2023-06-25 14:20:57.490659,95
2023-06-25 14:20:58.491035,95
2023-06-25 14:20:59.491686,95
2023-06-25 14:21:00.492667,95
2023-06-25 14:21:01.493142,95
2023-06-25 14:21:02.494030,95
2023-06-25 14:21:03.494530,95
2023-06-25 14:21:04.495152,95
2023-06-25 14:21:05.495508,95
2023-06-25 14:21:06.496264,95
2023-06-25 14:21:07.497245,95
2023-06-25 14:21:08.497831,95
2023-06-25 14:21:09.498532,95
2023-06-25 14:21:10.499096,95
2023-06-25 14:21:11.499914,95
2023-06-25 14:21:12.500617,95
2023-06-25 14:21:13.501277,95
2023-06-25 14:21:14.501866,95
2023-06-25 14:21:15.502381,95
2023-06-25 14:21:16.502857,95
2023-06-25 14:21:17.503436,95
2023-06-25 14:21:18.503962,95
2023-06-25 14:21:19.504661,95
2023-06-25 14:21:20.505270,95
2023-06-25 14:21:21.509671,95
2023-06-25 14:21:22.509941,95
2023-06-25 14:21:23.510456,95
2023-06-25 14:21:24.511221,95
2023-06-25 14:21:25.511991,95
2023-06-25 14:21:26.512814,95
2023-06-25 14:21:27.513367,95
2023-06-25 14:21:28.513838,95
2023-06-25 14:21:29.514634,95
2023-06-25 14:21:30.515289,95
2023-06-25 14:21:31.515654,95
2023-06-25 14:21:32.516349,95
2023-06-25 14:21:33.517180,95
2023-06-25 14:21:34.517946,95
2023-06-25 14:21:35.518754,95
2023-06-25 14:21:36.519288,95
2023-06-25 14:21:37.519872,95
2023-06-25 14:21:38.520462,95
2023-06-25 14:21:39.526174,95
2023-06-25 14:21:40.526798,95
2023-06-25 14:21:41.527320,95
2023-06-25 14:21:42.527961,95
2023-06-25 14:21:43.528599,95
2023-06-25 14:21:44.528847,95
2023-06-25 14:21:45.529334,95
2023-06-25 14:21:46.530075,95
2023-06-25 14:21:47.530841,95
2023-06-25 14:21:48.531257,95
2023-06-25 14:21:49.531695,95
2023-06-25 14:21:50.532309,95
2023-06-25 14:21:51.532968,95
2023-06-25 14:21:52.533238,95
2023-06-25 14:21:53.533886,95
2023-06-25 14:21:54.534455,95
2023-06-25 14:21:55.534875,95
2023-06-25 14:21:56.535353,95
2023-06-25 14:21:57.535916,95
2023-06-25 14:21:58.536793,95
2023-06-25 14:21:59.537177,95
2023-06-25 14:22:00.537981,95
2023-06-25 14:22:01.538576,95
2023-06-25 14:22:02.539084,95
2023-06-25 14:22:03.539654,95
2023-06-25 14:22:04.540736,95
2023-06-25 14:22:05.541335,95
2023-06-25 14:22:06.542876,95
2023-06-25 14:22:07.543099,95
2023-06-25 14:22:08.543913,95
2023-06-25 14:22:09.544542,95
2023-06-25 14:22:10.545342,95
2023-06-25 14:22:11.545800,95
2023-06-25 14:22:12.546426,95
2023-06-25 14:22:13.547241,95
2023-06-25 14:22:14.547614,95
2023-06-25 14:22:15.548196,95
2023-06-25 14:22:16.548590,95
2023-06-25 14:22:17.549206,95
2023-06-25 14:22:18.549871,95
2023-06-25 14:22:19.550497,95
2023-06-25 14:22:20.551121,95
2023-06-25 14:22:21.551605,95
2023-06-25 14:22:22.552151,95
2023-06-25 14:22:23.553050,95
2023-06-25 14:22:24.553878,95
2023-06-25 14:22:25.554648,95
2023-06-25 14:22:26.555012,95
2023-06-25 14:22:27.555749,95
2023-06-25 14:22:28.556216,95
2023-06-25 14:22:29.556967,95
2023-06-25 14:22:30.557688,95
2023-06-25 14:22:31.558220,95
2023-06-25 14:22:32.558566,95
2023-06-25 14:22:33.559702,95
2023-06-25 14:22:34.560180,95
2023-06-25 14:22:35.560807,95
2023-06-25 14:22:36.561690,95
2023-06-25 14:22:37.562521,95
2023-06-25 14:22:38.562905,95
2023-06-25 14:22:39.563520,95
2023-06-25 14:22:40.564242,95
2023-06-25 14:22:41.564763,95
