time,battery_percentage
2023-05-31 10:14:48.663606,55
2023-05-31 10:14:49.664332,55
2023-05-31 10:14:50.664742,55
2023-05-31 10:14:51.665529,55
2023-05-31 10:14:52.666196,55
2023-05-31 10:14:53.667799,55
2023-05-31 10:14:54.669076,55
2023-05-31 10:14:55.669693,55
2023-05-31 10:14:56.670732,55
2023-05-31 10:14:57.671126,55
2023-05-31 10:14:58.672539,55
2023-05-31 10:14:59.679065,55
2023-05-31 10:15:00.680727,55
2023-05-31 10:15:01.681174,55
2023-05-31 10:15:02.681694,55
2023-05-31 10:15:03.682421,55
2023-05-31 10:15:04.682719,55
2023-05-31 10:15:05.683140,55
2023-05-31 10:15:06.683426,55
2023-05-31 10:15:07.683952,55
2023-05-31 10:15:08.693478,55
2023-05-31 10:15:09.694757,55
2023-05-31 10:15:10.695208,55
2023-05-31 10:15:11.695800,55
2023-05-31 10:15:12.696415,55
2023-05-31 10:15:13.696916,55
2023-05-31 10:15:14.698469,55
2023-05-31 10:15:15.698736,55
2023-05-31 10:15:16.703239,55
2023-05-31 10:15:17.711857,55
2023-05-31 10:15:18.713283,55
2023-05-31 10:15:19.713748,55
2023-05-31 10:15:20.714359,55
2023-05-31 10:15:21.718280,55
2023-05-31 10:15:22.719469,55
2023-05-31 10:15:23.719684,55
2023-05-31 10:15:24.719891,55
2023-05-31 10:15:25.720346,55
2023-05-31 10:15:26.721362,55
2023-05-31 10:15:27.723470,55
2023-05-31 10:15:28.727391,55
2023-05-31 10:15:29.727821,54
2023-05-31 10:15:30.731303,54
2023-05-31 10:15:31.732510,54
2023-05-31 10:15:32.733095,54
2023-05-31 10:15:33.733370,54
2023-05-31 10:15:34.734322,54
2023-05-31 10:15:35.735706,54
2023-05-31 10:15:36.738333,54
2023-05-31 10:15:37.741175,54
2023-05-31 10:15:38.741714,54
2023-05-31 10:15:39.742461,54
2023-05-31 10:15:40.743435,54
2023-05-31 10:15:41.743705,54
2023-05-31 10:15:42.745209,54
2023-05-31 10:15:43.746677,54
2023-05-31 10:15:44.747074,54
2023-05-31 10:15:45.748454,54
2023-05-31 10:15:46.762868,54
2023-05-31 10:15:47.763454,54
2023-05-31 10:15:48.765151,54
2023-05-31 10:15:49.766686,54
2023-05-31 10:15:50.767414,54
2023-05-31 10:15:51.768416,54
2023-05-31 10:15:52.769191,54
2023-05-31 10:15:53.769830,54
2023-05-31 10:15:54.771556,54
2023-05-31 10:15:55.773245,54
2023-05-31 10:15:56.777863,54
2023-05-31 10:15:57.778598,54
2023-05-31 10:15:58.779231,54
2023-05-31 10:15:59.785228,54
2023-05-31 10:16:00.786378,54
2023-05-31 10:16:01.787063,54
2023-05-31 10:16:02.787565,54
2023-05-31 10:16:03.788381,54
2023-05-31 10:16:04.789125,54
2023-05-31 10:16:05.789678,54
2023-05-31 10:16:06.790655,54
2023-05-31 10:16:07.791755,54
2023-05-31 10:16:08.793600,54
2023-05-31 10:16:09.795479,54
2023-05-31 10:16:10.797520,54
2023-05-31 10:16:11.798440,54
2023-05-31 10:16:12.798978,54
2023-05-31 10:16:13.801602,54
2023-05-31 10:16:14.802586,54
2023-05-31 10:16:15.803047,53
2023-05-31 10:16:16.803674,53
2023-05-31 10:16:17.815719,53
2023-05-31 10:16:18.816903,53
2023-05-31 10:16:19.817479,53
2023-05-31 10:16:20.818408,53
2023-05-31 10:16:21.819648,53
2023-05-31 10:16:22.832672,53
2023-05-31 10:16:23.834096,53
2023-05-31 10:16:24.835693,53
2023-05-31 10:16:25.836817,53
2023-05-31 10:16:26.837227,53
2023-05-31 10:16:27.838910,53
2023-05-31 10:16:28.840245,53
2023-05-31 10:16:29.840720,53
2023-05-31 10:16:30.841716,53
2023-05-31 10:16:31.843404,53
2023-05-31 10:16:32.844752,53
2023-05-31 10:16:33.845456,53
2023-05-31 10:16:34.845876,53
2023-05-31 10:16:35.846895,53
2023-05-31 10:16:36.847334,53
