time,battery_percentage
2023-06-28 10:50:24.520725,49
2023-06-28 10:50:25.521871,49
2023-06-28 10:50:26.522570,49
2023-06-28 10:50:27.523303,49
2023-06-28 10:50:28.524534,49
2023-06-28 10:50:29.527466,49
2023-06-28 10:50:30.528692,49
2023-06-28 10:50:31.533090,49
2023-06-28 10:50:32.534125,49
2023-06-28 10:50:33.546036,49
2023-06-28 10:50:34.546391,49
2023-06-28 10:50:35.546589,49
2023-06-28 10:50:36.547378,49
2023-06-28 10:50:37.548728,49
2023-06-28 10:50:38.549293,49
2023-06-28 10:50:39.550611,49
2023-06-28 10:50:40.551205,49
2023-06-28 10:50:41.551765,50
2023-06-28 10:50:42.552283,50
2023-06-28 10:50:43.553380,50
2023-06-28 10:50:44.553720,50
2023-06-28 10:50:45.554132,50
2023-06-28 10:50:46.560302,50
2023-06-28 10:50:47.561543,50
2023-06-28 10:50:48.561888,50
2023-06-28 10:50:49.562411,50
2023-06-28 10:50:50.562873,50
2023-06-28 10:50:51.564113,50
2023-06-28 10:50:52.571464,50
2023-06-28 10:50:53.572491,50
2023-06-28 10:50:54.573858,50
2023-06-28 10:50:55.582540,50
2023-06-28 10:50:56.582869,50
2023-06-28 10:50:57.583577,50
2023-06-28 10:50:58.590238,50
2023-06-28 10:50:59.592745,50
2023-06-28 10:51:00.593509,50
2023-06-28 10:51:01.596471,50
2023-06-28 10:51:02.597881,50
2023-06-28 10:51:03.606515,50
2023-06-28 10:51:04.608211,50
2023-06-28 10:51:05.609591,50
2023-06-28 10:51:06.616539,50
2023-06-28 10:51:07.622618,50
2023-06-28 10:51:08.623420,50
2023-06-28 10:51:09.624444,50
