time,battery_percentage
2023-06-26 07:52:55.267833,72
2023-06-26 07:52:56.268933,72
2023-06-26 07:52:57.269470,72
2023-06-26 07:52:58.270149,72
2023-06-26 07:52:59.270729,72
2023-06-26 07:53:00.270927,72
2023-06-26 07:53:01.277265,72
2023-06-26 07:53:02.278277,72
2023-06-26 07:53:03.279260,72
2023-06-26 07:53:04.280153,72
2023-06-26 07:53:05.280417,72
2023-06-26 07:53:06.282017,72
2023-06-26 07:53:07.283430,72
2023-06-26 07:53:08.284065,72
2023-06-26 07:53:09.284533,72
2023-06-26 07:53:10.284951,72
2023-06-26 07:53:11.285726,72
2023-06-26 07:53:12.287659,72
2023-06-26 07:53:13.289011,72
2023-06-26 07:53:14.290028,72
2023-06-26 07:53:15.290861,71
2023-06-26 07:53:16.292030,71
2023-06-26 07:53:17.293851,71
2023-06-26 07:53:18.294897,71
2023-06-26 07:53:19.296060,71
2023-06-26 07:53:20.296245,71
2023-06-26 07:53:21.296658,71
2023-06-26 07:53:22.297171,71
2023-06-26 07:53:23.297955,71
2023-06-26 07:53:24.298990,71
2023-06-26 07:53:25.299446,71
2023-06-26 07:53:26.300666,71
2023-06-26 07:53:27.303078,71
2023-06-26 07:53:28.304318,71
2023-06-26 07:53:29.305648,71
2023-06-26 07:53:30.325797,71
2023-06-26 07:53:31.367900,71
2023-06-26 07:53:32.387364,71
2023-06-26 07:53:33.407237,71
2023-06-26 07:53:34.428886,71
2023-06-26 07:53:35.645774,71
2023-06-26 07:53:36.675088,71
2023-06-26 07:53:37.794295,71
2023-06-26 07:53:38.803651,71
2023-06-26 07:53:39.831376,71
2023-06-26 07:53:40.867501,71
2023-06-26 07:53:41.880002,71
2023-06-26 07:53:42.880198,71
2023-06-26 07:53:43.881165,71
2023-06-26 07:53:44.882288,71
2023-06-26 07:53:45.890043,70
2023-06-26 07:53:46.894888,70
2023-06-26 07:53:47.896403,70
2023-06-26 07:53:48.899093,70
2023-06-26 07:53:49.904079,70
2023-06-26 07:53:50.904459,70
2023-06-26 07:53:51.906124,70
2023-06-26 07:53:52.925460,70
2023-06-26 07:53:53.928731,70
2023-06-26 07:53:54.929736,70
2023-06-26 07:53:55.936729,70
2023-06-26 07:53:56.937702,70
2023-06-26 07:53:57.939733,70
2023-06-26 07:53:58.940634,70
2023-06-26 07:53:59.941344,70
2023-06-26 07:54:00.941937,70
2023-06-26 07:54:01.942743,70
2023-06-26 07:54:02.944228,70
2023-06-26 07:54:03.944641,70
2023-06-26 07:54:04.945580,70
2023-06-26 07:54:05.951108,70
2023-06-26 07:54:06.954276,70
2023-06-26 07:54:07.955770,70
2023-06-26 07:54:08.958810,70
2023-06-26 07:54:09.959075,70
2023-06-26 07:54:10.960030,70
2023-06-26 07:54:11.960743,70
2023-06-26 07:54:12.961168,70
2023-06-26 07:54:14.013745,70
2023-06-26 07:54:15.014841,70
2023-06-26 07:54:16.015717,70
2023-06-26 07:54:17.016745,69
2023-06-26 07:54:18.017094,69
2023-06-26 07:54:19.017652,69
2023-06-26 07:54:20.020636,69
2023-06-26 07:54:21.021093,69
2023-06-26 07:54:22.027812,69
2023-06-26 07:54:23.029544,69
2023-06-26 07:54:24.032286,69
2023-06-26 07:54:25.033346,69
2023-06-26 07:54:26.035168,69
2023-06-26 07:54:27.035671,69
2023-06-26 07:54:28.036079,69
2023-06-26 07:54:29.036723,69
2023-06-26 07:54:30.038180,69
2023-06-26 07:54:31.038787,69
2023-06-26 07:54:32.047493,69
2023-06-26 07:54:33.047946,69
2023-06-26 07:54:34.049757,69
2023-06-26 07:54:35.053970,69
2023-06-26 07:54:36.060806,69
2023-06-26 07:54:37.062399,69
2023-06-26 07:54:38.063847,69
2023-06-26 07:54:39.065283,69
2023-06-26 07:54:40.066768,69
2023-06-26 07:54:41.069892,69
2023-06-26 07:54:42.070536,69
2023-06-26 07:54:43.070891,69
2023-06-26 07:54:44.075892,69
2023-06-26 07:54:45.079770,69
2023-06-26 07:54:46.088586,69
2023-06-26 07:54:47.092100,69
2023-06-26 07:54:48.094391,69
2023-06-26 07:54:49.097413,68
2023-06-26 07:54:50.098000,68
2023-06-26 07:54:51.102063,68
2023-06-26 07:54:52.104180,68
2023-06-26 07:54:53.106286,68
2023-06-26 07:54:54.110140,68
2023-06-26 07:54:55.110951,68
2023-06-26 07:54:56.111816,68
2023-06-26 07:54:57.112538,68
2023-06-26 07:54:58.113724,68
2023-06-26 07:54:59.114018,68
2023-06-26 07:55:00.127623,68
