time,battery_percentage
2023-05-30 06:04:19.355103,78
2023-05-30 06:04:20.358903,78
2023-05-30 06:04:21.360529,78
2023-05-30 06:04:22.361724,78
2023-05-30 06:04:23.362845,78
2023-05-30 06:04:24.364310,78
2023-05-30 06:04:25.365423,78
2023-05-30 06:04:26.368017,78
2023-05-30 06:04:27.369074,78
2023-05-30 06:04:28.370234,78
2023-05-30 06:04:29.371174,78
2023-05-30 06:04:30.371825,78
2023-05-30 06:04:31.372239,78
2023-05-30 06:04:32.373426,78
2023-05-30 06:04:33.374279,78
2023-05-30 06:04:34.375575,78
2023-05-30 06:04:35.376824,78
2023-05-30 06:04:36.377077,78
2023-05-30 06:04:37.377320,78
2023-05-30 06:04:38.378951,78
2023-05-30 06:04:39.379133,78
2023-05-30 06:04:40.380245,78
2023-05-30 06:04:41.380672,78
2023-05-30 06:04:42.381927,77
2023-05-30 06:04:43.384267,77
2023-05-30 06:04:44.385640,77
2023-05-30 06:04:45.386430,77
2023-05-30 06:04:46.387545,77
2023-05-30 06:04:47.387960,77
2023-05-30 06:04:48.388456,77
2023-05-30 06:04:49.389397,77
2023-05-30 06:04:50.389638,77
2023-05-30 06:04:51.390209,77
2023-05-30 06:04:52.390565,77
2023-05-30 06:04:53.391818,77
2023-05-30 06:04:54.392194,77
2023-05-30 06:04:55.392564,77
2023-05-30 06:04:56.394267,77
2023-05-30 06:04:57.395146,77
2023-05-30 06:04:58.395801,77
2023-05-30 06:04:59.396522,77
2023-05-30 06:05:00.397543,77
2023-05-30 06:05:01.398619,77
2023-05-30 06:05:02.399223,77
2023-05-30 06:05:03.400666,77
2023-05-30 06:05:04.401254,77
2023-05-30 06:05:05.402495,77
2023-05-30 06:05:06.403887,77
2023-05-30 06:05:07.407151,77
2023-05-30 06:05:08.408474,77
2023-05-30 06:05:09.408964,77
2023-05-30 06:05:10.409652,77
2023-05-30 06:05:11.410192,77
2023-05-30 06:05:12.410774,77
2023-05-30 06:05:13.411162,77
2023-05-30 06:05:14.411344,77
2023-05-30 06:05:15.412301,77
2023-05-30 06:05:16.415565,77
2023-05-30 06:05:17.417336,77
2023-05-30 06:05:18.421706,77
2023-05-30 06:05:19.422412,77
2023-05-30 06:05:20.424437,77
2023-05-30 06:05:21.425517,77
2023-05-30 06:05:22.427708,77
2023-05-30 06:05:23.428203,77
2023-05-30 06:05:24.428406,76
2023-05-30 06:05:25.428847,76
2023-05-30 06:05:26.430286,76
2023-05-30 06:05:27.431123,76
2023-05-30 06:05:28.433849,76
2023-05-30 06:05:29.434253,76
2023-05-30 06:05:30.436605,76
2023-05-30 06:05:31.438757,76
2023-05-30 06:05:32.439151,76
2023-05-30 06:05:33.439377,76
2023-05-30 06:05:34.440706,76
2023-05-30 06:05:35.441232,76
2023-05-30 06:05:36.443579,76
2023-05-30 06:05:37.446591,76
2023-05-30 06:05:38.449342,76
2023-05-30 06:05:39.456146,76
2023-05-30 06:05:40.458300,76
2023-05-30 06:05:41.470367,76
2023-05-30 06:05:42.471238,76
2023-05-30 06:05:43.472243,76
2023-05-30 06:05:44.473156,76
2023-05-30 06:05:45.474270,76
2023-05-30 06:05:46.475878,76
2023-05-30 06:05:47.476545,76
2023-05-30 06:05:48.477450,76
2023-05-30 06:05:49.478742,76
2023-05-30 06:05:50.479213,76
2023-05-30 06:05:51.480008,76
2023-05-30 06:05:52.494105,76
2023-05-30 06:05:53.498015,76
2023-05-30 06:05:54.498927,76
2023-05-30 06:05:55.500123,76
2023-05-30 06:05:56.500361,76
2023-05-30 06:05:57.501180,76
2023-05-30 06:05:58.501552,76
2023-05-30 06:05:59.502665,76
2023-05-30 06:06:00.503420,76
2023-05-30 06:06:01.503975,76
2023-05-30 06:06:02.505113,75
2023-05-30 06:06:03.510537,75
2023-05-30 06:06:04.511827,75
2023-05-30 06:06:05.512089,75
2023-05-30 06:06:06.513348,75
2023-05-30 06:06:07.518166,75
2023-05-30 06:06:08.519447,75
2023-05-30 06:06:09.521118,75
2023-05-30 06:06:10.522532,75
2023-05-30 06:06:11.522896,75
2023-05-30 06:06:12.524241,75
2023-05-30 06:06:13.524610,75
2023-05-30 06:06:14.526456,75
2023-05-30 06:06:15.527172,75
2023-05-30 06:06:16.528257,75
2023-05-30 06:06:17.530448,75
2023-05-30 06:06:18.531027,75
2023-05-30 06:06:19.531830,75
2023-05-30 06:06:20.532205,75
2023-05-30 06:06:21.532845,75
2023-05-30 06:06:22.533482,75
2023-05-30 06:06:23.534324,75
2023-05-30 06:06:24.534630,75
2023-05-30 06:06:25.534982,75
2023-05-30 06:06:26.535607,75
2023-05-30 06:06:27.536125,75
2023-05-30 06:06:28.543888,75
2023-05-30 06:06:29.547781,75
2023-05-30 06:06:30.548484,75
2023-05-30 06:06:31.551232,75
2023-05-30 06:06:32.551531,75
2023-05-30 06:06:33.552992,75
2023-05-30 06:06:34.554332,75
2023-05-30 06:06:35.554990,75
2023-05-30 06:06:36.556192,75
2023-05-30 06:06:37.556421,75
2023-05-30 06:06:38.557291,75
2023-05-30 06:06:39.560295,75
2023-05-30 06:06:40.560977,75
2023-05-30 06:06:41.562237,75
2023-05-30 06:06:42.562842,75
2023-05-30 06:06:43.563704,75
2023-05-30 06:06:44.564528,75
2023-05-30 06:06:45.565250,75
2023-05-30 06:06:46.565860,75
2023-05-30 06:06:47.566419,75
2023-05-30 06:06:48.567555,75
2023-05-30 06:06:49.568062,75
2023-05-30 06:06:50.568528,75
2023-05-30 06:06:51.568753,75
2023-05-30 06:06:52.569667,75
2023-05-30 06:06:53.570306,75
2023-05-30 06:06:54.570673,75
2023-05-30 06:06:55.570944,75
2023-05-30 06:06:56.572039,74
2023-05-30 06:06:57.572416,74
2023-05-30 06:06:58.573208,74
2023-05-30 06:06:59.574320,74
2023-05-30 06:07:00.575260,74
2023-05-30 06:07:01.575737,74
2023-05-30 06:07:02.576563,74
2023-05-30 06:07:03.577223,74
