time,battery_percentage
2023-05-31 00:30:25.043435,49
2023-05-31 00:30:26.044273,49
2023-05-31 00:30:27.044419,49
2023-05-31 00:30:28.045987,49
2023-05-31 00:30:29.047140,49
2023-05-31 00:30:30.047871,49
2023-05-31 00:30:31.050053,49
2023-05-31 00:30:32.051260,49
2023-05-31 00:30:33.052211,49
2023-05-31 00:30:34.053420,49
2023-05-31 00:30:35.054271,49
2023-05-31 00:30:36.055405,49
2023-05-31 00:30:37.056152,49
2023-05-31 00:30:38.056372,49
2023-05-31 00:30:39.057186,49
2023-05-31 00:30:40.057366,49
2023-05-31 00:30:41.058187,49
2023-05-31 00:30:42.059002,49
2023-05-31 00:30:43.059576,49
2023-05-31 00:30:44.060095,49
2023-05-31 00:30:45.060271,49
2023-05-31 00:30:46.061236,50
2023-05-31 00:30:47.061798,50
2023-05-31 00:30:48.062705,50
2023-05-31 00:30:49.063328,50
2023-05-31 00:30:50.064597,50
2023-05-31 00:30:51.065049,50
2023-05-31 00:30:52.065727,50
2023-05-31 00:30:53.066395,50
2023-05-31 00:30:54.068023,50
2023-05-31 00:30:55.070598,50
2023-05-31 00:30:56.071941,50
2023-05-31 00:30:57.072327,50
2023-05-31 00:30:58.072885,50
2023-05-31 00:30:59.073469,50
2023-05-31 00:31:00.074410,50
2023-05-31 00:31:01.075320,50
2023-05-31 00:31:02.076222,50
2023-05-31 00:31:03.076533,50
2023-05-31 00:31:04.077142,50
2023-05-31 00:31:05.077593,50
2023-05-31 00:31:06.078524,50
2023-05-31 00:31:07.082249,50
2023-05-31 00:31:08.083404,50
2023-05-31 00:31:09.084690,50
2023-05-31 00:31:10.085863,50
2023-05-31 00:31:11.086136,50
2023-05-31 00:31:12.087177,50
2023-05-31 00:31:13.087825,50
2023-05-31 00:31:14.088094,50
2023-05-31 00:31:15.089216,50
2023-05-31 00:31:16.089651,50
2023-05-31 00:31:17.090286,50
2023-05-31 00:31:18.091919,50
2023-05-31 00:31:19.092726,50
2023-05-31 00:31:20.093106,50
2023-05-31 00:31:21.093354,50
2023-05-31 00:31:22.094248,50
2023-05-31 00:31:23.094587,50
2023-05-31 00:31:24.094928,50
