time,battery_percentage
2023-06-27 02:32:44.551143,57
2023-06-27 02:32:45.551550,57
2023-06-27 02:32:46.551912,57
2023-06-27 02:32:47.552281,57
2023-06-27 02:32:48.553060,57
2023-06-27 02:32:49.593757,57
2023-06-27 02:32:50.594258,57
2023-06-27 02:32:51.600044,57
2023-06-27 02:32:52.601042,57
2023-06-27 02:32:53.603259,57
2023-06-27 02:32:54.604046,57
2023-06-27 02:32:55.605213,57
2023-06-27 02:32:56.605661,57
2023-06-27 02:32:57.606457,57
2023-06-27 02:32:58.607698,57
2023-06-27 02:32:59.608069,57
2023-06-27 02:33:00.611163,57
2023-06-27 02:33:01.617073,57
2023-06-27 02:33:02.617975,57
2023-06-27 02:33:03.618622,57
2023-06-27 02:33:04.620017,57
2023-06-27 02:33:05.620553,57
2023-06-27 02:33:06.621098,57
2023-06-27 02:33:07.621518,57
2023-06-27 02:33:08.622005,57
2023-06-27 02:33:09.622382,57
2023-06-27 02:33:10.634119,57
2023-06-27 02:33:11.635874,57
2023-06-27 02:33:12.638019,57
2023-06-27 02:33:13.638859,57
2023-06-27 02:33:14.639230,57
2023-06-27 02:33:15.640353,57
2023-06-27 02:33:16.640789,57
2023-06-27 02:33:17.641552,57
2023-06-27 02:33:18.643289,57
2023-06-27 02:33:19.647184,56
2023-06-27 02:33:20.648612,56
2023-06-27 02:33:21.649086,56
2023-06-27 02:33:22.649662,56
2023-06-27 02:33:23.650420,56
2023-06-27 02:33:24.650972,56
2023-06-27 02:33:25.651684,56
2023-06-27 02:33:26.652574,56
2023-06-27 02:33:27.653430,56
2023-06-27 02:33:28.653871,56
2023-06-27 02:33:29.655066,56
2023-06-27 02:33:30.657151,56
2023-06-27 02:33:31.658371,56
2023-06-27 02:33:32.660254,56
2023-06-27 02:33:33.663686,56
2023-06-27 02:33:34.664981,56
2023-06-27 02:33:35.665264,56
2023-06-27 02:33:36.666401,56
2023-06-27 02:33:37.666977,56
2023-06-27 02:33:38.667293,56
2023-06-27 02:33:39.668924,56
2023-06-27 02:33:40.669499,56
2023-06-27 02:33:41.671143,56
2023-06-27 02:33:42.673164,56
2023-06-27 02:33:43.673966,56
2023-06-27 02:33:44.678152,56
2023-06-27 02:33:45.678968,56
2023-06-27 02:33:46.679669,56
2023-06-27 02:33:47.687113,56
2023-06-27 02:33:48.690339,56
2023-06-27 02:33:49.691599,56
2023-06-27 02:33:50.699410,56
2023-06-27 02:33:51.700942,56
2023-06-27 02:33:52.701240,56
2023-06-27 02:33:53.703572,56
2023-06-27 02:33:54.704027,56
2023-06-27 02:33:55.711773,56
2023-06-27 02:33:56.712143,56
2023-06-27 02:33:57.713083,56
2023-06-27 02:33:58.713347,56
2023-06-27 02:33:59.713711,55
2023-06-27 02:34:00.715646,55
2023-06-27 02:34:01.716799,55
2023-06-27 02:34:02.717724,55
2023-06-27 02:34:03.719219,55
2023-06-27 02:34:04.720601,55
2023-06-27 02:34:05.720852,55
2023-06-27 02:34:06.721211,55
2023-06-27 02:34:07.722125,55
2023-06-27 02:34:08.725273,55
2023-06-27 02:34:09.730120,55
2023-06-27 02:34:10.731040,55
2023-06-27 02:34:11.737255,55
2023-06-27 02:34:12.738320,55
2023-06-27 02:34:13.738848,55
2023-06-27 02:34:14.739341,55
2023-06-27 02:34:15.741966,55
2023-06-27 02:34:16.743077,55
2023-06-27 02:34:17.750435,55
2023-06-27 02:34:18.762616,55
2023-06-27 02:34:19.775041,55
2023-06-27 02:34:20.776066,55
2023-06-27 02:34:21.780251,55
2023-06-27 02:34:22.783094,55
2023-06-27 02:34:23.784184,55
2023-06-27 02:34:24.785250,55
2023-06-27 02:34:25.788049,55
2023-06-27 02:34:26.793841,55
2023-06-27 02:34:27.796566,55
2023-06-27 02:34:28.797065,55
2023-06-27 02:34:29.798490,55
2023-06-27 02:34:30.801476,55
2023-06-27 02:34:31.804751,55
2023-06-27 02:34:32.806782,55
2023-06-27 02:34:33.807412,55
2023-06-27 02:34:34.808066,55
2023-06-27 02:34:35.831433,55
2023-06-27 02:34:36.833220,55
2023-06-27 02:34:37.833835,55
2023-06-27 02:34:38.836288,55
2023-06-27 02:34:39.836788,55
2023-06-27 02:34:40.837977,54
2023-06-27 02:34:41.838653,54
2023-06-27 02:34:42.842120,54
2023-06-27 02:34:43.845487,54
2023-06-27 02:34:44.849942,54
2023-06-27 02:34:45.850722,54
2023-06-27 02:34:46.852400,54
2023-06-27 02:34:47.854270,54
2023-06-27 02:34:48.855037,54
2023-06-27 02:34:49.856327,54
2023-06-27 02:34:50.857449,54
2023-06-27 02:34:51.858105,54
2023-06-27 02:34:52.858966,54
2023-06-27 02:34:53.859921,54
2023-06-27 02:34:54.863377,54
2023-06-27 02:34:55.865262,54
2023-06-27 02:34:56.866990,54
2023-06-27 02:34:57.868793,54
2023-06-27 02:34:58.870157,54
2023-06-27 02:34:59.870950,54
2023-06-27 02:35:00.872439,54
2023-06-27 02:35:01.875303,54
2023-06-27 02:35:02.878944,54
2023-06-27 02:35:03.881671,54
