timestamp
2023-06-19 15:14:11.603314
2023-06-19 15:14:11.618894
2023-06-19 15:14:11.634891
2023-06-19 15:14:11.650207
2023-06-19 15:14:11.665168
2023-06-19 15:14:11.680907
2023-06-19 15:14:11.695917
2023-06-19 15:14:11.711377
2023-06-19 15:14:11.726688
2023-06-19 15:14:11.744319
2023-06-19 15:14:11.757319
2023-06-19 15:14:11.773323
2023-06-19 15:14:11.787324
2023-06-19 15:14:11.802320
2023-06-19 15:14:11.818326
2023-06-19 15:14:11.835324
2023-06-19 15:14:11.849320
2023-06-19 15:14:11.864322
2023-06-19 15:14:11.881318
2023-06-19 15:14:11.895322
2023-06-19 15:14:11.912320
2023-06-19 15:14:11.926325
2023-06-19 15:14:11.942323
2023-06-19 15:14:11.956320
2023-06-19 15:14:11.971321
2023-06-19 15:14:11.987320
2023-06-19 15:14:12.002322
2023-06-19 15:14:12.017322
2023-06-19 15:14:12.033322
2023-06-19 15:14:12.048321
2023-06-19 15:14:12.054320
2023-06-19 15:14:12.064319
2023-06-19 15:14:12.081318
2023-06-19 15:14:12.094325
2023-06-19 15:14:12.112329
2023-06-19 15:14:12.116320
2023-06-19 15:14:12.121321
2023-06-19 15:14:12.141383
2023-06-19 15:14:12.159313
2023-06-19 15:14:12.171360
2023-06-19 15:14:12.188362
2023-06-19 15:14:12.203363
2023-06-19 15:14:12.219364
2023-06-19 15:14:12.234359
2023-06-19 15:14:12.247356
2023-06-19 15:14:12.260364
2023-06-19 15:14:12.265875
2023-06-19 15:14:12.281876
2023-06-19 15:14:12.295873
2023-06-19 15:14:12.313872
2023-06-19 15:14:12.317870
2023-06-19 15:14:12.326881
2023-06-19 15:14:12.340875
2023-06-19 15:14:12.355876
2023-06-19 15:14:12.371872
2023-06-19 15:14:12.386872
2023-06-19 15:14:12.401871
2023-06-19 15:14:12.418875
2023-06-19 15:14:12.432871
2023-06-19 15:14:12.447874
2023-06-19 15:14:12.452874
2023-06-19 15:14:12.463876
2023-06-19 15:14:12.478870
2023-06-19 15:14:12.493870
2023-06-19 15:14:12.510871
2023-06-19 15:14:12.523871
2023-06-19 15:14:12.539873
2023-06-19 15:14:12.556872
2023-06-19 15:14:12.560870
2023-06-19 15:14:12.571817
2023-06-19 15:14:12.586082
2023-06-19 15:14:12.602085
2023-06-19 15:14:12.619084
2023-06-19 15:14:12.623090
2023-06-19 15:14:12.630082
2023-06-19 15:14:12.634081
2023-06-19 15:14:12.648499
2023-06-19 15:14:12.665118
2023-06-19 15:14:12.678131
2023-06-19 15:14:12.694122
2023-06-19 15:14:12.710119
2023-06-19 15:14:12.725117
2023-06-19 15:14:12.740578
2023-06-19 15:14:12.756154
2023-06-19 15:14:12.772106
2023-06-19 15:14:12.787109
2023-06-19 15:14:12.802103
2023-06-19 15:14:12.818123
2023-06-19 15:14:12.833159
2023-06-19 15:14:12.848108
2023-06-19 15:14:12.864072
2023-06-19 15:14:12.881072
2023-06-19 15:14:12.896076
2023-06-19 15:14:12.911073
2023-06-19 15:14:12.926136
2023-06-19 15:14:12.942077
2023-06-19 15:14:12.958081
2023-06-19 15:14:12.973588
2023-06-19 15:14:12.989554
2023-06-19 15:14:13.005557
2023-06-19 15:14:13.022557
2023-06-19 15:14:13.036555
2023-06-19 15:14:13.052556
2023-06-19 15:14:13.067645
2023-06-19 15:14:13.084650
2023-06-19 15:14:13.099641
2023-06-19 15:14:13.114642
2023-06-19 15:14:13.130226
2023-06-19 15:14:13.146953
2023-06-19 15:14:13.161168
2023-06-19 15:14:13.176900
2023-06-19 15:14:13.191938
2023-06-19 15:14:13.194939
2023-06-19 15:14:13.196941
2023-06-19 15:14:13.207952
2023-06-19 15:14:13.223940
2023-06-19 15:14:13.238949
2023-06-19 15:14:13.255939
2023-06-19 15:14:13.269937
2023-06-19 15:14:13.284938
2023-06-19 15:14:13.299962
2023-06-19 15:14:13.315937
2023-06-19 15:14:13.330938
2023-06-19 15:14:13.345954
2023-06-19 15:14:13.361937
2023-06-19 15:14:13.377954
2023-06-19 15:14:13.393938
2023-06-19 15:14:13.409940
2023-06-19 15:14:13.424959
2023-06-19 15:14:13.439941
2023-06-19 15:14:13.455937
2023-06-19 15:14:13.469940
2023-06-19 15:14:13.485939
2023-06-19 15:14:13.501938
2023-06-19 15:14:13.516938
2023-06-19 15:14:13.531945
2023-06-19 15:14:13.547938
2023-06-19 15:14:13.562943
2023-06-19 15:14:13.578137
2023-06-19 15:14:13.594101
2023-06-19 15:14:13.608945
2023-06-19 15:14:13.624545
2023-06-19 15:14:13.641257
2023-06-19 15:14:13.656091
2023-06-19 15:14:13.671690
2023-06-19 15:14:13.687505
2023-06-19 15:14:13.702945
2023-06-19 15:14:13.717872
2023-06-19 15:14:13.733865
2023-06-19 15:14:13.748668
2023-06-19 15:14:13.764228
2023-06-19 15:14:13.781216
2023-06-19 15:14:13.795815
2023-06-19 15:14:13.810761
2023-06-19 15:14:13.826077
2023-06-19 15:14:13.841253
2023-06-19 15:14:13.856897
2023-06-19 15:14:13.872705
2023-06-19 15:14:13.888121
2023-06-19 15:14:13.904131
2023-06-19 15:14:13.919417
2023-06-19 15:14:13.934832
2023-06-19 15:14:13.949820
2023-06-19 15:14:13.964861
2023-06-19 15:14:13.979987
2023-06-19 15:14:13.995140
2023-06-19 15:14:14.010950
2023-06-19 15:14:14.026028
2023-06-19 15:14:14.041234
2023-06-19 15:14:14.056145
2023-06-19 15:14:14.072147
2023-06-19 15:14:14.102146
2023-06-19 15:14:14.117151
2023-06-19 15:14:14.133148
2023-06-19 15:14:14.148671
2023-06-19 15:14:14.164120
2023-06-19 15:14:14.179640
2023-06-19 15:14:14.195640
2023-06-19 15:14:14.210781
2023-06-19 15:14:14.225954
2023-06-19 15:14:14.241335
2023-06-19 15:14:14.255969
2023-06-19 15:14:14.271507
2023-06-19 15:14:14.286550
2023-06-19 15:14:14.301768
2023-06-19 15:14:14.317565
2023-06-19 15:14:14.333256
2023-06-19 15:14:14.348395
2023-06-19 15:14:14.363863
2023-06-19 15:14:14.379906
2023-06-19 15:14:14.395336
2023-06-19 15:14:14.410560
2023-06-19 15:14:14.426593
2023-06-19 15:14:14.441792
2023-06-19 15:14:14.457790
2023-06-19 15:14:14.472956
2023-06-19 15:14:14.488277
2023-06-19 15:14:14.503747
2023-06-19 15:14:14.519630
2023-06-19 15:14:14.534646
2023-06-19 15:14:14.549870
2023-06-19 15:14:14.565881
2023-06-19 15:14:14.581911
2023-06-19 15:14:14.596759
2023-06-19 15:14:14.612711
2023-06-19 15:14:14.628271
2023-06-19 15:14:14.643273
2023-06-19 15:14:14.658532
2023-06-19 15:14:14.673905
2023-06-19 15:14:14.689917
2023-06-19 15:14:14.705141
2023-06-19 15:14:14.720108
2023-06-19 15:14:14.735332
2023-06-19 15:14:14.750312
2023-06-19 15:14:14.765779
2023-06-19 15:14:14.781385
2023-06-19 15:14:14.797409
2023-06-19 15:14:14.812941
2023-06-19 15:14:14.828160
2023-06-19 15:14:14.843822
2023-06-19 15:14:14.859170
2023-06-19 15:14:14.874424
2023-06-19 15:14:14.889895
2023-06-19 15:14:14.905068
2023-06-19 15:14:14.920067
2023-06-19 15:14:14.935160
2023-06-19 15:14:14.950538
2023-06-19 15:14:14.965829
2023-06-19 15:14:14.980921
2023-06-19 15:14:14.996909
2023-06-19 15:14:15.012492
2023-06-19 15:14:15.027802
2023-06-19 15:14:15.042802
2023-06-19 15:14:15.058326
2023-06-19 15:14:15.073683
2023-06-19 15:14:15.088747
2023-06-19 15:14:15.104837
2023-06-19 15:14:15.120826
2023-06-19 15:14:15.135822
2023-06-19 15:14:15.151484
2023-06-19 15:14:15.166767
2023-06-19 15:14:15.181264
2023-06-19 15:14:15.196666
2023-06-19 15:14:15.212000
2023-06-19 15:14:15.227237
2023-06-19 15:14:15.243300
2023-06-19 15:14:15.259302
2023-06-19 15:14:15.261309
2023-06-19 15:14:15.274317
2023-06-19 15:14:15.289313
2023-06-19 15:14:15.305138
2023-06-19 15:14:15.320125
2023-06-19 15:14:15.335503
2023-06-19 15:14:15.350914
2023-06-19 15:14:15.366915
2023-06-19 15:14:15.382663
2023-06-19 15:14:15.397930
2023-06-19 15:14:15.412918
2023-06-19 15:14:15.428538
2023-06-19 15:14:15.444658
2023-06-19 15:14:15.459899
2023-06-19 15:14:15.474916
2023-06-19 15:14:15.490266
2023-06-19 15:14:15.506336
2023-06-19 15:14:15.521975
2023-06-19 15:14:15.536983
2023-06-19 15:14:15.553070
2023-06-19 15:14:15.568062
2023-06-19 15:14:15.584200
2023-06-19 15:14:15.600187
2023-06-19 15:14:15.615348
2023-06-19 15:14:15.631370
2023-06-19 15:14:15.646391
2023-06-19 15:14:15.662009
2023-06-19 15:14:15.677150
2023-06-19 15:14:15.692773
2023-06-19 15:14:15.707771
2023-06-19 15:14:15.723803
2023-06-19 15:14:15.738833
2023-06-19 15:14:15.753946
2023-06-19 15:14:15.769537
2023-06-19 15:14:15.784704
2023-06-19 15:14:15.800173
2023-06-19 15:14:15.816173
2023-06-19 15:14:15.832173
2023-06-19 15:14:15.847498
2023-06-19 15:14:15.863496
2023-06-19 15:14:15.879495
2023-06-19 15:14:15.894518
2023-06-19 15:14:15.910513
2023-06-19 15:14:15.925495
2023-06-19 15:14:15.941496
2023-06-19 15:14:15.957497
2023-06-19 15:14:15.973515
2023-06-19 15:14:15.989496
2023-06-19 15:14:16.004964
2023-06-19 15:14:16.020522
2023-06-19 15:14:16.035539
2023-06-19 15:14:16.050540
2023-06-19 15:14:16.066543
2023-06-19 15:14:16.081564
2023-06-19 15:14:16.097563
2023-06-19 15:14:16.112989
2023-06-19 15:14:16.129003
2023-06-19 15:14:16.144953
2023-06-19 15:14:16.160114
2023-06-19 15:14:16.175573
2023-06-19 15:14:16.190922
2023-06-19 15:14:16.206908
2023-06-19 15:14:16.221933
2023-06-19 15:14:16.237190
2023-06-19 15:14:16.252683
2023-06-19 15:14:16.267811
2023-06-19 15:14:16.283008
2023-06-19 15:14:16.299024
2023-06-19 15:14:16.315088
2023-06-19 15:14:16.330253
2023-06-19 15:14:16.346239
2023-06-19 15:14:16.361730
2023-06-19 15:14:16.377837
2023-06-19 15:14:16.392603
2023-06-19 15:14:16.408603
2023-06-19 15:14:16.424709
2023-06-19 15:14:16.440539
2023-06-19 15:14:16.455584
2023-06-19 15:14:16.470816
2023-06-19 15:14:16.485622
2023-06-19 15:14:16.501040
2023-06-19 15:14:16.516492
2023-06-19 15:14:16.532182
2023-06-19 15:14:16.547825
2023-06-19 15:14:16.563188
2023-06-19 15:14:16.578755
2023-06-19 15:14:16.593971
2023-06-19 15:14:16.609972
2023-06-19 15:14:16.624975
2023-06-19 15:14:16.640991
2023-06-19 15:14:16.656978
2023-06-19 15:14:16.672385
2023-06-19 15:14:16.688010
2023-06-19 15:14:16.703010
2023-06-19 15:14:16.720017
2023-06-19 15:14:16.734501
2023-06-19 15:14:16.750480
2023-06-19 15:14:16.765483
2023-06-19 15:14:16.780479
2023-06-19 15:14:16.796479
2023-06-19 15:14:16.811493
2023-06-19 15:14:16.826504
2023-06-19 15:14:16.842479
2023-06-19 15:14:16.858477
2023-06-19 15:14:16.873478
2023-06-19 15:14:16.889478
2023-06-19 15:14:16.904615
2023-06-19 15:14:16.919623
2023-06-19 15:14:16.935653
2023-06-19 15:14:16.950716
2023-06-19 15:14:16.965727
2023-06-19 15:14:16.980938
2023-06-19 15:14:16.996370
2023-06-19 15:14:17.011963
2023-06-19 15:14:17.027963
2023-06-19 15:14:17.043954
2023-06-19 15:14:17.058918
2023-06-19 15:14:17.074742
2023-06-19 15:14:17.089724
2023-06-19 15:14:17.105023
2023-06-19 15:14:17.120007
2023-06-19 15:14:17.135353
2023-06-19 15:14:17.152331
2023-06-19 15:14:17.166931
2023-06-19 15:14:17.182445
2023-06-19 15:14:17.197443
2023-06-19 15:14:17.213554
2023-06-19 15:14:17.229595
2023-06-19 15:14:17.245570
2023-06-19 15:14:17.260586
2023-06-19 15:14:17.275586
2023-06-19 15:14:17.291704
2023-06-19 15:14:17.307197
2023-06-19 15:14:17.322194
2023-06-19 15:14:17.337709
2023-06-19 15:14:17.352724
2023-06-19 15:14:17.368700
2023-06-19 15:14:17.383759
2023-06-19 15:14:17.398751
2023-06-19 15:14:17.413908
2023-06-19 15:14:17.430017
2023-06-19 15:14:17.445997
2023-06-19 15:14:17.461469
2023-06-19 15:14:17.477476
2023-06-19 15:14:17.493129
2023-06-19 15:14:17.508148
2023-06-19 15:14:17.524208
2023-06-19 15:14:17.539229
2023-06-19 15:14:17.554209
2023-06-19 15:14:17.570270
2023-06-19 15:14:17.585305
2023-06-19 15:14:17.601304
2023-06-19 15:14:17.617418
2023-06-19 15:14:17.633416
2023-06-19 15:14:17.648432
2023-06-19 15:14:17.663564
2023-06-19 15:14:17.679031
2023-06-19 15:14:17.694437
2023-06-19 15:14:17.709457
2023-06-19 15:14:17.724743
2023-06-19 15:14:17.740572
2023-06-19 15:14:17.755555
2023-06-19 15:14:17.770772
2023-06-19 15:14:17.786834
2023-06-19 15:14:17.802297
2023-06-19 15:14:17.818317
2023-06-19 15:14:17.833461
2023-06-19 15:14:17.849222
2023-06-19 15:14:17.864517
2023-06-19 15:14:17.879523
2023-06-19 15:14:17.893900
2023-06-19 15:14:17.910001
2023-06-19 15:14:17.926017
2023-06-19 15:14:17.941901
2023-06-19 15:14:17.956900
2023-06-19 15:14:17.972901
2023-06-19 15:14:17.988901
2023-06-19 15:14:18.003901
2023-06-19 15:14:18.019901
2023-06-19 15:14:18.035454
2023-06-19 15:14:18.051443
2023-06-19 15:14:18.066107
2023-06-19 15:14:18.082144
2023-06-19 15:14:18.097624
2023-06-19 15:14:18.113706
2023-06-19 15:14:18.129652
2023-06-19 15:14:18.145064
2023-06-19 15:14:18.161063
2023-06-19 15:14:18.176658
2023-06-19 15:14:18.192194
2023-06-19 15:14:18.207185
2023-06-19 15:14:18.222576
2023-06-19 15:14:18.237943
2023-06-19 15:14:18.253060
2023-06-19 15:14:18.268761
2023-06-19 15:14:18.284774
2023-06-19 15:14:18.300024
2023-06-19 15:14:18.316159
2023-06-19 15:14:18.331502
2023-06-19 15:14:18.347141
2023-06-19 15:14:18.362138
2023-06-19 15:14:18.377290
2023-06-19 15:14:18.392809
2023-06-19 15:14:18.408580
2023-06-19 15:14:18.423811
2023-06-19 15:14:18.438911
2023-06-19 15:14:18.454005
2023-06-19 15:14:18.469156
2023-06-19 15:14:18.484295
2023-06-19 15:14:18.499346
2023-06-19 15:14:18.514823
2023-06-19 15:14:18.529777
2023-06-19 15:14:18.544833
2023-06-19 15:14:18.560496
2023-06-19 15:14:18.576498
2023-06-19 15:14:18.592400
2023-06-19 15:14:18.607680
2023-06-19 15:14:18.622787
2023-06-19 15:14:18.637999
2023-06-19 15:14:18.653049
2023-06-19 15:14:18.656000
2023-06-19 15:14:18.667852
2023-06-19 15:14:18.682788
2023-06-19 15:14:18.698166
2023-06-19 15:14:18.713580
2023-06-19 15:14:18.729577
2023-06-19 15:14:18.745344
2023-06-19 15:14:18.760360
2023-06-19 15:14:18.775841
2023-06-19 15:14:18.791431
2023-06-19 15:14:18.807444
2023-06-19 15:14:18.823273
2023-06-19 15:14:18.838444
2023-06-19 15:14:18.853803
2023-06-19 15:14:18.868770
2023-06-19 15:14:18.883943
2023-06-19 15:14:18.899088
2023-06-19 15:14:18.915077
2023-06-19 15:14:18.930276
2023-06-19 15:14:18.947332
2023-06-19 15:14:18.962457
2023-06-19 15:14:18.978552
2023-06-19 15:14:18.994331
2023-06-19 15:14:19.009318
2023-06-19 15:14:19.024481
2023-06-19 15:14:19.039631
2023-06-19 15:14:19.055771
2023-06-19 15:14:19.071295
2023-06-19 15:14:19.086198
2023-06-19 15:14:19.101219
2023-06-19 15:14:19.116509
2023-06-19 15:14:19.132722
2023-06-19 15:14:19.147887
2023-06-19 15:14:19.163123
2023-06-19 15:14:19.178646
2023-06-19 15:14:19.194207
2023-06-19 15:14:19.209253
2023-06-19 15:14:19.224285
2023-06-19 15:14:19.240063
2023-06-19 15:14:19.255033
2023-06-19 15:14:19.271032
2023-06-19 15:14:19.285813
2023-06-19 15:14:19.300832
2023-06-19 15:14:19.316597
2023-06-19 15:14:19.318562
2023-06-19 15:14:19.332404
2023-06-19 15:14:19.347762
2023-06-19 15:14:19.362763
2023-06-19 15:14:19.377925
2023-06-19 15:14:19.393905
2023-06-19 15:14:19.409196
2023-06-19 15:14:19.424333
2023-06-19 15:14:19.439331
2023-06-19 15:14:19.455355
2023-06-19 15:14:19.471333
2023-06-19 15:14:19.486427
2023-06-19 15:14:19.501240
2023-06-19 15:14:19.516395
2023-06-19 15:14:19.531373
2023-06-19 15:14:19.547469
2023-06-19 15:14:19.562779
2023-06-19 15:14:19.578159
2023-06-19 15:14:19.593946
2023-06-19 15:14:19.608928
2023-06-19 15:14:19.623962
2023-06-19 15:14:19.639208
2023-06-19 15:14:19.655192
2023-06-19 15:14:19.657190
2023-06-19 15:14:19.670361
2023-06-19 15:14:19.686033
2023-06-19 15:14:19.701582
2023-06-19 15:14:19.717167
2023-06-19 15:14:19.732083
2023-06-19 15:14:19.748912
2023-06-19 15:14:19.763032
2023-06-19 15:14:19.778224
2023-06-19 15:14:19.793222
2023-06-19 15:14:19.808548
2023-06-19 15:14:19.824546
2023-06-19 15:14:19.840000
2023-06-19 15:14:19.855785
2023-06-19 15:14:19.871012
2023-06-19 15:14:19.886145
2023-06-19 15:14:19.902235
2023-06-19 15:14:19.917338
2023-06-19 15:14:19.933322
2023-06-19 15:14:19.949014
2023-06-19 15:14:19.964413
2023-06-19 15:14:19.980416
2023-06-19 15:14:19.996413
2023-06-19 15:14:20.011534
2023-06-19 15:14:20.027193
2023-06-19 15:14:20.042246
2023-06-19 15:14:20.057854
2023-06-19 15:14:20.073857
2023-06-19 15:14:20.076016
2023-06-19 15:14:20.089027
2023-06-19 15:14:20.104037
2023-06-19 15:14:20.120094
2023-06-19 15:14:20.135340
2023-06-19 15:14:20.150504
2023-06-19 15:14:20.166558
2023-06-19 15:14:20.181980
2023-06-19 15:14:20.197705
2023-06-19 15:14:20.212816
2023-06-19 15:14:20.227952
2023-06-19 15:14:20.243115
2023-06-19 15:14:20.259073
2023-06-19 15:14:20.274701
2023-06-19 15:14:20.289686
2023-06-19 15:14:20.304772
2023-06-19 15:14:20.320738
2023-06-19 15:14:20.335770
2023-06-19 15:14:20.350712
2023-06-19 15:14:20.366328
2023-06-19 15:14:20.382004
2023-06-19 15:14:20.397339
2023-06-19 15:14:20.412453
2023-06-19 15:14:20.427436
2023-06-19 15:14:20.442300
2023-06-19 15:14:20.457297
2023-06-19 15:14:20.472162
2023-06-19 15:14:20.487674
2023-06-19 15:14:20.503689
2023-06-19 15:14:20.518858
2023-06-19 15:14:20.534803
2023-06-19 15:14:20.549862
2023-06-19 15:14:20.565847
2023-06-19 15:14:20.581809
2023-06-19 15:14:20.596793
2023-06-19 15:14:20.611943
2023-06-19 15:14:20.627022
2023-06-19 15:14:20.642733
2023-06-19 15:14:20.657295
2023-06-19 15:14:20.672525
2023-06-19 15:14:20.687957
2023-06-19 15:14:20.703972
2023-06-19 15:14:20.720123
2023-06-19 15:14:20.735656
2023-06-19 15:14:20.751246
2023-06-19 15:14:20.766356
2023-06-19 15:14:20.781807
2023-06-19 15:14:20.797734
2023-06-19 15:14:20.813011
2023-06-19 15:14:20.828010
2023-06-19 15:14:20.843385
2023-06-19 15:14:20.859462
2023-06-19 15:14:20.874589
2023-06-19 15:14:20.889246
2023-06-19 15:14:20.904641
2023-06-19 15:14:20.919587
2023-06-19 15:14:20.934602
2023-06-19 15:14:20.949780
2023-06-19 15:14:20.965188
2023-06-19 15:14:20.981027
2023-06-19 15:14:20.996441
2023-06-19 15:14:21.011597
2023-06-19 15:14:21.027538
2023-06-19 15:14:21.042705
2023-06-19 15:14:21.058751
2023-06-19 15:14:21.074792
2023-06-19 15:14:21.090036
2023-06-19 15:14:21.106035
2023-06-19 15:14:21.120689
2023-06-19 15:14:21.136284
2023-06-19 15:14:21.152282
2023-06-19 15:14:21.167313
2023-06-19 15:14:21.182537
2023-06-19 15:14:21.198395
2023-06-19 15:14:21.214034
2023-06-19 15:14:21.229244
2023-06-19 15:14:21.244549
2023-06-19 15:14:21.259921
2023-06-19 15:14:21.275837
2023-06-19 15:14:21.291470
2023-06-19 15:14:21.306585
2023-06-19 15:14:21.322436
2023-06-19 15:14:21.337782
2023-06-19 15:14:21.352783
2023-06-19 15:14:21.368880
2023-06-19 15:14:21.384906
2023-06-19 15:14:21.400026
2023-06-19 15:14:21.415297
2023-06-19 15:14:21.430421
2023-06-19 15:14:21.445999
2023-06-19 15:14:21.461314
2023-06-19 15:14:21.477333
2023-06-19 15:14:21.493315
2023-06-19 15:14:21.508317
2023-06-19 15:14:21.524316
2023-06-19 15:14:21.539315
2023-06-19 15:14:21.554315
2023-06-19 15:14:21.570318
2023-06-19 15:14:21.585316
2023-06-19 15:14:21.601313
2023-06-19 15:14:21.616398
2023-06-19 15:14:21.631313
2023-06-19 15:14:21.646432
2023-06-19 15:14:21.661620
2023-06-19 15:14:21.677527
2023-06-19 15:14:21.692238
2023-06-19 15:14:21.708253
2023-06-19 15:14:21.724306
2023-06-19 15:14:21.739770
2023-06-19 15:14:21.754684
2023-06-19 15:14:21.769833
2023-06-19 15:14:21.785199
2023-06-19 15:14:21.800352
2023-06-19 15:14:21.816467
2023-06-19 15:14:21.832371
2023-06-19 15:14:21.847462
2023-06-19 15:14:21.862474
2023-06-19 15:14:21.878476
2023-06-19 15:14:21.894184
2023-06-19 15:14:21.909934
2023-06-19 15:14:21.925294
2023-06-19 15:14:21.940399
2023-06-19 15:14:21.955684
2023-06-19 15:14:21.971664
2023-06-19 15:14:21.987647
2023-06-19 15:14:22.002808
2023-06-19 15:14:22.017955
2023-06-19 15:14:22.033851
2023-06-19 15:14:22.049037
2023-06-19 15:14:22.064128
2023-06-19 15:14:22.079290
2023-06-19 15:14:22.094873
2023-06-19 15:14:22.110183
2023-06-19 15:14:22.126261
2023-06-19 15:14:22.142324
2023-06-19 15:14:22.158431
2023-06-19 15:14:22.173929
2023-06-19 15:14:22.189450
2023-06-19 15:14:22.205040
2023-06-19 15:14:22.220533
2023-06-19 15:14:22.235699
2023-06-19 15:14:22.250853
2023-06-19 15:14:22.266818
2023-06-19 15:14:22.281913
2023-06-19 15:14:22.297898
2023-06-19 15:14:22.312941
2023-06-19 15:14:22.328939
2023-06-19 15:14:22.343943
2023-06-19 15:14:22.358943
2023-06-19 15:14:22.374058
2023-06-19 15:14:22.390051
2023-06-19 15:14:22.405182
2023-06-19 15:14:22.421178
2023-06-19 15:14:22.436486
2023-06-19 15:14:22.452107
2023-06-19 15:14:22.468124
2023-06-19 15:14:22.483157
2023-06-19 15:14:22.499220
2023-06-19 15:14:22.514025
2023-06-19 15:14:22.529388
2023-06-19 15:14:22.545388
2023-06-19 15:14:22.560632
2023-06-19 15:14:22.575905
2023-06-19 15:14:22.590717
2023-06-19 15:14:22.606508
2023-06-19 15:14:22.622646
2023-06-19 15:14:22.637825
2023-06-19 15:14:22.652858
2023-06-19 15:14:22.668435
2023-06-19 15:14:22.683615
2023-06-19 15:14:22.699545
2023-06-19 15:14:22.714530
2023-06-19 15:14:22.729611
2023-06-19 15:14:22.744686
2023-06-19 15:14:22.760195
2023-06-19 15:14:22.775405
2023-06-19 15:14:22.790567
2023-06-19 15:14:22.805739
2023-06-19 15:14:22.820839
2023-06-19 15:14:22.835997
2023-06-19 15:14:22.851905
2023-06-19 15:14:22.866890
2023-06-19 15:14:22.882803
2023-06-19 15:14:22.897806
2023-06-19 15:14:22.913805
2023-06-19 15:14:22.929101
2023-06-19 15:14:22.943968
2023-06-19 15:14:22.960025
2023-06-19 15:14:22.975013
2023-06-19 15:14:22.992016
2023-06-19 15:14:23.006413
2023-06-19 15:14:23.021550
2023-06-19 15:14:23.037539
2023-06-19 15:14:23.052639
2023-06-19 15:14:23.068288
2023-06-19 15:14:23.083337
2023-06-19 15:14:23.099411
2023-06-19 15:14:23.114655
2023-06-19 15:14:23.129767
2023-06-19 15:14:23.145195
2023-06-19 15:14:23.160884
2023-06-19 15:14:23.176012
2023-06-19 15:14:23.191411
2023-06-19 15:14:23.207033
2023-06-19 15:14:23.222032
2023-06-19 15:14:23.237266
2023-06-19 15:14:23.253099
2023-06-19 15:14:23.268992
2023-06-19 15:14:23.284481
2023-06-19 15:14:23.299623
2023-06-19 15:14:23.315766
2023-06-19 15:14:23.330965
2023-06-19 15:14:23.346421
2023-06-19 15:14:23.361894
2023-06-19 15:14:23.376974
2023-06-19 15:14:23.392660
2023-06-19 15:14:23.407701
2023-06-19 15:14:23.422871
2023-06-19 15:14:23.438923
2023-06-19 15:14:23.453838
2023-06-19 15:14:23.469406
2023-06-19 15:14:23.485015
2023-06-19 15:14:23.500363
2023-06-19 15:14:23.515710
2023-06-19 15:14:23.530640
2023-06-19 15:14:23.545799
2023-06-19 15:14:23.561761
2023-06-19 15:14:23.576945
2023-06-19 15:14:23.591942
2023-06-19 15:14:23.608107
2023-06-19 15:14:23.623285
2023-06-19 15:14:23.639470
2023-06-19 15:14:23.655079
2023-06-19 15:14:23.670148
2023-06-19 15:14:23.672153
2023-06-19 15:14:23.685190
2023-06-19 15:14:23.700497
2023-06-19 15:14:23.716509
2023-06-19 15:14:23.731764
2023-06-19 15:14:23.747413
2023-06-19 15:14:23.763459
